,class,text,text_trat
5272,0,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!",hello ? ? moving flat cos need arrange pick lamp etc take care hello caroline !
5273,0,Its too late:)but its k.wish you the same.,late : wish
5274,0,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.",hi hope day * good ! back walk table booked half eight let know coming
5275,0,Oh yeah clearly it's my fault,oh yeah clearly fault
5276,0,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,dunno leh cant remember mayb lor wat time meeting tmr ?
5277,0,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ...",best msg : hard person know one step foward make fall love &amp ; one step back ruin friendship good night : -
5278,1,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,urgent ! mobile number awarded £ 2000 prize guaranteed call 09061790126 land line claim 3030 valid 12hrs 150ppm
5279,0,"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG"".","helloooo wake ! ""sweet"" ""morning"" ""welcomes"" ""you"" ""enjoy"" ""this day"" ""with full joy"" ""gud mrng"""
5280,0,"Vikky, come around  &lt;TIME&gt; ..",vikky come around &lt ; time&gt ;
5281,0,"And how you will do that, princess? :)",princess ? :
5282,0,I have gone into get info bt dont know what to do,gone get info bt dont know
5283,0,"Yeah, probably here for a while",yeah probably
5284,0,Sent me ur email id soon,sent email id soon
5285,1,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",urgent ! 1 week free membership £ 100 000 prize jackpot ! txt word : claim : 81010 t&c www dbuk net lccltd pobox 4403ldnw1a7rw18
5286,0,I'm still pretty weak today .. Bad day ?,still pretty weak today bad day ?
5287,0,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,hey ! forget mine possession property mmm *childish smile*
5288,0,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-),excellent thought misundrstud frnd : knw hate bt day wen u'll knw truth u'll hate urself : - gn : -
5289,0,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!,hey ! congrats 2u2 id luv ive go home !
5290,0,Dear where you. Call me,dear call
5291,0,Xy trying smth now. U eat already? We havent...,xy trying smth eat already ? havent
5292,1,Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,urgent ! please call 09061213237 landline £ 5000 cash luxury 4* canary islands holiday await collection t&cs sae po box 177 m227xy 150ppm 16+
5293,0,I donno its in your genes or something,donno genes something
5294,1,XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,xmas iscoming & awarded either £ 500 cd gift vouchers & free entry £ 100 weekly draw txt music 87066 tnc www ldew com1win150ppmx3age16subscription
5295,0,Alex says he's not ok with you not being ok with it,alex says he's ok ok
5296,0,Are u coming to the funeral home,coming funeral home
5297,0,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care,darling sister when's school resuming minimum wait period reapply ? take care
5298,0,I.ll hand her my phone to chat wit u,hand phone chat wit
5299,0,Well good morning mr . Hows london treatin' ya treacle?,well good morning mr hows london treatin' ya treacle ?
5300,0,I can't make it tonight,can't make tonight
5301,0,At WHAT TIME should i come tomorrow,time come tomorrow
5302,0,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.,&lt ; #&gt ; bucks banks fees fixed better call bank find
5303,0,"I can. But it will tell quite long, cos i haven't finish my film yet...",tell quite long cos finish film yet
5304,0,Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.,pls ask macho much budget bb bold cos saw new one &lt ; #&gt ; dollars
5305,0,Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?,hi missed call mumhas beendropping red wine theplace ! adress ?
5306,0,Ill be at yours in about 3 mins but look out for me,ill 3 mins look
5307,0,What you did in  leave.,leave
5308,0,I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now,coming back thursday yay gonna ok get money cheers oh yeah everything alright hows school call work
5309,0,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x",jolly good ! way give tickets sat eve 7 30 speak
5310,0,"yeah, that's what I was thinking",yeah that's thinking
5311,0,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,: going tirunelvali week see uncle already spend amount taking dress want money give feb 1
5312,0,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...,got favorite oyster got favorite sashimi ok lar dun say already wait stomach start rumbling
5313,0,My sister going to earn more than me da.,sister going earn da
5314,1,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50,get official england poly ringtone colour flag yer mobile tonights game ! text tone flag 84199 optout txt eng stop box39822 w111wx £ 1 50
5315,0,Hahaha..use your brain dear,hahaha use brain dear
5316,0,Jus finish watching tv... U?,jus finish watching tv ?
5317,0,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else",fyi back parents' place south tampa might need deal somewhere else
5318,0,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*",good morning love go sleep wish great day full feeling better opportunity last thought babe love *kiss*
5319,0,Kothi print out marandratha.,kothi print marandratha
5320,0,But we havent got da topic yet rite?,havent got da topic yet rite ?
5321,0,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,ok problem yup going sch rem correctly
5322,0,"Thanks, I'll keep that in mind",thanks i'll keep mind
5323,0,Aah bless! How's your arm?,aah bless ! how's arm ?
5324,0,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.",dear sir salam alaikkum pride pleasure meeting today tea shop pleased send contact number qatar rakhesh indian pls save number respectful regards
5325,0,"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)",gal boy walking park gal - hold hand ? boy - ? think would run away ? gal - jst wana feels walking heaven prince gn : -
5326,0,What makes you most happy?,makes happy ?
5327,0,Wishing you a wonderful week.,wishing wonderful week
5328,0,Sweet heart how are you?,sweet heart ?
5329,0,"Sir, waiting for your letter.",sir waiting letter
5330,0,Dude im no longer a pisces. Im an aquarius now.,dude im longer pisces im aquarius
5331,0,X course it 2yrs. Just so her messages on messenger lik you r sending me,course 2yrs messages messenger lik sending
5332,0,I think steyn surely get one wicket:),think steyn surely get one wicket :
5333,0,"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols",neither [in sterm voice] - studying fine ! sure thing resolved tho anyway fab hols
5334,0,"Garbage bags, eggs, jam, bread, hannaford wheat chex",garbage bags eggs jam bread hannaford wheat chex
5335,0,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.,pride almost &lt ; #&gt ; years old takin money kid supposed deal stuff grownup stuff - - tell
5336,0,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.,sounds better evening im costume im sure time finish tomorrow txt end
5337,0,My birthday is on feb  &lt;#&gt;  da. .,birthday feb &lt ; #&gt ; da
5338,0,So when do you wanna gym?,wanna gym ?
5339,0,You'd like that wouldn't you? Jerk!,like ? jerk !
5340,0,Are u awake? Is there snow there?,awake ? snow ?
5341,0,And of course you should make a stink!,course make stink !
5342,1,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",subscribed textcomp 250 wkly comp 1st wk ? free question follows subsequent wks charged @ 150p/msg unsubscribe txt stop 84128 custcare 08712405020
5343,0,No go. No openings for that room 'til after thanksgiving without an upcharge.,go openings room 'til thanksgiving without upcharge
5344,0,When you guys planning on coming over?,guys planning coming ?
5345,0,Wat ü doing now?,wat ü ?
5346,0,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",parents kidz friends colleagues screaming surprise ! ! waiting sofa ' naked !
5347,0,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.,sir that's 8 - hr trip bus last week another audition next wednesday think might drive time
5348,0,Do I? I thought I put it back in the box,? thought put back box
5349,0,I'm home...,home
5350,0,No one interested. May be some business plan.,one interested may business plan
5351,0,Yup it's at paragon... I havent decided whether 2 cut yet... Hee...,yup paragon havent decided whether cut yet hee
5352,0,Good morning princess! Have a great day!,good morning princess ! great day !
5353,0,Guai... Ü shd haf seen him when he's naughty... Ü so free today? Can go jogging...,guai ü shd haf seen he's naughty ü free today ? go jogging
5354,0,Aiyo cos i sms ü then ü neva reply so i wait 4 ü to reply lar. I tot ü havent finish ur lab wat.,aiyo cos sms ü ü neva reply wait ü reply lar tot ü havent finish lab wat
5355,0,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)",living simple loving also simple laughing simple winning tooo simple 'simple' difficult ; - : -
5356,0,Tell me something. Thats okay.,tell something thats okay
5357,0,Ok,ok
5358,0,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow,hmm shall bring bottle wine keep us amused ? joking ! i'll still bring bottle red white ? see tomorrow
5359,0,This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...,face test 1 3 5 6 7 8 9 &lt ; #&gt ; select number tell face astrology waiting quick reply
5360,0,"Hey, iouri gave me your number, I'm wylie, ryan's friend",hey iouri gave number wylie ryan's friend
5361,0,Yep get with the program. You're slacking.,yep get program slacking
5362,0,I'm in inside office..still filling forms.don know when they leave me.,inside office still filling forms know leave
5363,0,"I think your mentor is , but not 100 percent sure.",think mentor 100 percent sure
5364,1,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),call 09095350301 send girls erotic ecstacy 60p/min stop texts call 08712460324 nat rate
5365,1,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,camera - awarded sipix digital camera ! call 09061221066 fromm landline delivery within 28 days
